idnumber	Canonical_Smiles	Group
Z18635541	[O-][N+](=O)c1ccc(NC(=O)C(OC(=O)c2ccc(NC(=O)CC#N)cc2)c3ccccc3)c(Cl)c1	L5
Z27212602	CN(CC(=O)Nc1ccccc1C(F)(F)F)C(=O)c2ccccc2Sc3ncnc4sc(C)c(C)c34	L5
Z45369279	FC(F)(F)c1ccccc1NC(=O)CSCC2=Nc3scc(c4ccc(Br)cc4)c3C(=O)N2	L5
Z113399942	CC(C)c1ccccc1n2c(SC(C)C(=O)NC3CCS(=O)(=O)C3)ncc2c4ccc(C)cc4	L5
Z90124981	CCOC(=O)c1c2CCC(C)Cc2sc1NC(=O)C(C)OC(=O)[C@@H](NC(=O)c3cc(OC)cc(OC)c3)C(C)C	L5
Z56781655	[O-][N+](=O)c1cccc(c1)S(=O)(=O)Nc2ccc(cc2)c3[n+](c4ccccn4)c5ccccc5n3c6ccccn6	L5
Z56803841	COc1ccc(cc1)c2nn(cc2\C=N\Nc3ccc(cc3S(=O)(=O)Nc4ccccc4O)[N+](=O)[O-])c5ccccc5	L5
Z97507299	CC(C)CCCC(C)NC(=O)CSc1nnc2N(C(=O)c3ccccc3n12)c4cc(C)ccc4C	L5
Z20270494	COc1ccc(cc1)c2nnc(SC(C)C3=Nc4sc(C)c(C)c4C(=O)N3)n2C5CCCCC5	L5
Z96495680	CCOC(=O)C1=C(CSc2nc3ccccc3n2CCc4ccccc4)NC(=O)NC1c5occc5	L5
Z20176790	CC(Sc1nnc(NC2CCCCC2)s1)C(=O)Nc3ccc4C(=O)c5ccccc5C(=O)c4c3	L5
Z19583516	CC(=O)c1ccc(NC(=O)CSC2=Nc3sc4CCCCc4c3C(=O)N2c5ccccc5)cc1	L5
Z31468667	Cc1noc(NS(=O)(=O)c2ccc(NC(=O)c3cc(ccc3Cl)S(=O)(=O)Nc4ccc(F)cc4)cc2)c1C	L5
Z31468541	Cc1noc(NS(=O)(=O)c2ccc(NC(=O)c3cc(nc4ccccc34)c5ccccc5Cl)cc2)c1C	L5
Z3606153887	O=C(NCCSSCCNC(=O)c1cccc(Nc2ncnc3ccccc23)c1)c4cccc(Nc5ncnc6ccccc56)c4	L5
Z56951574	CCn1c(c2ccccc2)c(C(=O)COC(=O)[C@@H](NC(=O)c3cc(OC)cc(OC)c3)C(C)C)c4ccccc14	L5
Z1206368532	CCOC(=O)c1ccc2nc(C(=O)NCC3CCS(=O)(=O)C3)n(Cc4ccc(cc4)c5ccccc5)c2c1	L5
Z97291506	CC(C)CCCC(C)NC(=O)CSc1nnc2N(C(=O)c3ccccc3n12)c4ccc(C)cc4C	L5
Z16586124	CC(SC1=Nc2sc3CCCCc3c2C(=O)N1C4CCCC4)C(=O)NC5CCCC(C)C5C	L5
Z13676062	COCCN1C(=O)c2c3CCCCc3sc2N=C1SC(C)C(=O)NC(C)CCc4ccccc4	L5
Z1945704908	CCOc1cccc2cc(C3CC(=NN3C(=O)CCCC(=O)O)c4cccc(Br)c4)c(Cl)nc12	L5
Z1723692937	OC(=O)c1cccc(NS(=O)(=O)c2ccc(cc2)c3ccc(cc3)S(=O)(=O)Nc4cccc(c4)C(=O)O)c1	L5
Z96341394	CCOC(=O)C1=C(COC(=O)c2cc(nc3ccccc23)c4ccc(Br)cc4)NC(=O)NC1c5occc5	L5
Z1558581156	Cc1ccc(cc1)C2CC(=NN2c3nc(c4ccccc4)c5cc(Cl)ccc5n3)c6ccccc6NS(=O)(=O)C	L5
Z53796355	CC1CCc2c(C1)sc3N=C(COC(=O)c4ccccc4c5ccc(cc5)C(F)(F)F)NC(=O)c23	L5
Z19583366	O=C(CSC1=Nc2sc3CCCCc3c2C(=O)N1c4ccccc4)Nc5cccc6ccccc56	L5
Z1702891961	OC(=O)CCCC(=O)N1N=C(CC1c2ccccn2)c3c(O)nc4ccccc4c3c5ccc(Cl)cc5	L5
Z90352023	CSCCC(N1C(=S)S\C(=C\c2oc(cc2)c3cc(Cl)ccc3Cl)\C1=O)C(=O)O	L5
Z56961912	CC(C)[C@H](NS(=O)(=O)c1cccc(c1)C(F)(F)F)C(=O)OCC(=O)NC(C)C23CC4CC(CC(C4)C2)C3	L5
Z29275889	FC(F)(F)c1ccc2c(c1)nc(SCC(=O)NNC(=O)Cc3ccccc3)n2Cc4ccccc4	L5
Z1723806585	COc1ccc(cc1OC)C2CC(=NN2C(=O)CCC(=O)O)c3c(O)nc4ccccc4c3c5ccc(Cl)cc5	L5
Z1999526981	OC(=O)CCC(=O)N1N=C(CC1c2cccc(Cl)c2Cl)c3c(O)nc4ccc(Cl)cc4c3c5ccccc5	L5
Z56860584	[O-][N+](=O)c1ccc(cc1)S(=O)(=O)c2cnc(NC(=O)COC(=O)c3cc(nc4ccccc34)c5ccccc5)s2	L5
Z57052719	CCn1c(c2ccccc2)c(C(=O)COC(=O)[C@H](C)NS(=O)(=O)c3ccccc3F)c4ccccc14	L5
Z274503654	CC1CCCCC1NS(=O)(=O)c2ccc(cc2)c3ccc(cc3)S(=O)(=O)NC4CCCCC4C	L5
Z3676176552	CC(NC(=O)C1(CCC=C)CCN(CC1)C(=O)OC(C)(C)C)C(NC(=O)C(C)(C)CC=C)c2ccc3ccccc3c2	L5
Z24353927	Clc1ccccc1c2csc3N=C(SCC(=O)NC4CC4)N(CCc5ccccc5)C(=O)c23	L5
Z1737689470	COc1ccccc1C2CC(=NN2C(=O)CCC(=O)O)c3c(O)nc4ccccc4c3c5ccc(C)cc5	L5
Z56788505	COc1ccccc1NS(=O)(=O)c2cc(NC(=O)C3C(C(=O)Nc4ccc(Cl)c(c4)S(=O)(=O)Nc5ccccc5OC)C3=C)ccc2Cl	L5
Z540725494	COc1ccccc1NS(=O)(=O)c2cc(NC(=O)[C@@H]3C(C(=O)Nc4ccc(Cl)c(c4)S(=O)(=O)Nc5ccccc5OC)C3=C)ccc2Cl	L5
Z56935600	CC1CCc2c(C1)sc(NC(=O)c3cccc(c3)S(=O)(=O)Nc4ccccc4Cl)c2C#N	L5
Z26511900	CC(NC(=O)CSCC1=Nc2scc(c3cccs3)c2C(=O)N1)C45CC6CC(CC(C6)C4)C5	L5
Z1703194647	OC(=O)CCC(=O)N1N=C(CC1c2ccccc2F)c3c(O)nc4ccccc4c3c5ccc(Cl)cc5	L5
Z55701918	CCOc1ccc(Br)cc1S(=O)(=O)Nc2nc3ccccc3nc2Nc4ccc(cc4)C(C)CC	L5
Z1030818614	Cc1cccc(c1)c2cccc(CNC(=O)C(CCS(=O)(=O)C)NC(=O)c3ccccc3Cl)c2	L5
Z3271810801	CCCCc1ccc(NS(=O)(=O)c2ccc(C)c(c2)C(=O)Nc3cccc(CN4CCCC4C(=O)N)c3)cc1	L5
Z56955611	COc1cc(OC)cc(c1)C(=O)N[C@@H](C(C)C)C(=O)OCC(=O)c2c(c3ccccc3)n(C)c4ccccc24	L5
Z15896286	CCCCCCn1c(SCC(=O)Nc2cc(nn2c3ccccc3)C(C)(C)C)nc4ccccc14	L5
Z18014199	COc1ccccc1NC(=O)c2cc(SCC(=O)c3[nH]c(C)c(C(=O)C)c3C)nc4ccccc24	L5
Z24596717	CC(CCc1ccccc1)NC(=O)CSc2nnc3N(C(=O)c4ccccc4n23)c5ccccc5C	L5
Z1939323029	CC1=C(CCC(=O)O)C(=O)NC(=N1)\C=C\c2cn(nc2c3ccccc3)c4ccccc4	L5
Z91038141	CC(NC(=O)CCC1=Nc2sc3CCCCc3c2C(=O)N1)c4oc5ccccc5c4	L5
Z16429865	CCCCCCn1c(COc2ccccc2F)nnc1SC(C)C(=O)Nc3cccc(c3)C(=O)C	L5
Z25522028	CC(NC(=O)CSc1nnc(SCc2ccc(Cl)cc2)s1)C34CC5CC(CC(C5)C3)C4	L5
Z96354796	CCOC(=O)C1=C(COC(=O)\C=C\c2cn(nc2c3ccc(OC)cc3)c4ccccc4)NC(=O)NC1c5occc5	L5
Z96912602	CCCCN1C(=O)NC(=O)c2c1nc(CSc3oc(c4ccccc4)c(n3)c5ccccc5)n2C	L5
Z370692928	CCc1ccccc1NC(=O)CSC2=Nc3c(oc4ccccc34)C(=O)N2Cc5ccc(OC)cc5	L5
Z53786665	Clc1ccc(cc1)c2cc(C(=O)OCC3=Nc4sc5CCCCc5c4C(=O)N3)c6ccccc6n2	L5
Z56801975	COc1cc(cc(OC)c1OC)c2cc(C(=O)Nc3cc(ccc3Cl)[N+](=O)[O-])c4ccccc4n2	L5
Z19676702	[O-][N+](=O)c1ccc(NC(=O)COC(=O)c2cc(nc3ccccc23)c4ccccc4)c(c1)C(F)(F)F	L5
Z44355774	OC(=O)CCCCCN1C(=S)S\C(=C\c2oc(cc2)c3ccc(Br)cc3)\C1=O	L5
Z13888540	CCC(C)N1C(=O)c2c3CCCCc3sc2N=C1SCC(=O)NC(C)C45CC6CC(CC(C6)C4)C5	L5
Z54781905	CCCCCN1N=C(C(=O)OCC2=Nc3scc(c4ccccc4Cl)c3C(=O)N2)c5ccccc5C1=O	L5
Z27854275	Cc1ccc(cc1)c2csc(NC(=O)c3ccccc3SCC(=O)NC4CCCCCCC4)n2	L5
Z28656052	Clc1cccc(Cl)c1CSc2nnc(NC(=O)c3c4CCCc4nc5ccccc35)s2	L5
Z234894057	Cc1ccc(cc1)S(=O)(=O)N(c2ccc(cc2)S(=O)(=O)NC3=NCCC3)S(=O)(=O)c4ccc(C)cc4	L5
Z295883188	Brc1ccc(cc1)C(=O)c2cc(C#N)c(Sc3ccccc3C(=O)NCc4occc4)[nH]2	L5
Z19646259	CN(c1ccccc1)S(=O)(=O)c2cccc(NC(=O)CSc3ccc4ccccc4n3)c2	L5
Z238883506	CC(C)Cn1nc(C)c2cc(sc12)C(=O)NNC(=O)c3cc4c(C)nn(CC(C)C)c4s3	L5
Z56807529	Cc1ccc(NS(=O)(=O)c2ccc(Cl)c(c2)C(=O)Nc3ccc(cc3)c4nc5ccccc5[nH]4)cc1C	L5
Z97507303	CC(C)CCC(C)NC(=O)CSc1nnc2N(C(=O)c3ccccc3n12)c4cc(C)ccc4C	L5
Z18013691	FC(F)(F)c1ccccc1NC(=O)c2cc(SCC(=O)NCc3ccccc3)nc4ccccc24	L5
Z18387097	CCCCCOc1ccc(cc1)C(=O)OCC(=O)Nc2ccc(cc2)c3nc4ccc(C)cc4s3	L5
Z56987970	Cc1ccc(Sc2ccc(NC(=O)c3cc(c(Cl)cc3Cl)S(=O)(=O)N4CCOCC4)cc2)cc1C	L5
Z19599141	CCOCCCN1C(=O)c2ccccc2N=C1SCC3=Nc4sc5CC(C)CCc5c4C(=O)N3	L5
Z82203554	CSCCC(NS(=O)(=O)c1ccccc1F)C(=O)Nc2ccc(cc2)n3cnc4ccccc34	L5
Z19178807	CC1CCc2nc3ccccc3c(C(=O)OCC(=O)Nc4cc(nn4c5ccccc5)C(C)(C)C)c2C1	L5
Z56816083	CC1(C)CC2CC(C)(CN2C(=O)c3ccc(NS(=O)(=O)c4cc(ccc4Cl)[N+](=O)[O-])cc3)C1	L5
Z90124318	CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)Nc2nnc(SCc3c(Cl)cccc3Cl)s2	L5
Z19303970	CCCC(CNC(=O)CSc1oc(nn1)c2c[nH]c3ccccc23)c4ccc(Cl)cc4Cl	L5
Z26468707	CCN(CC)S(=O)(=O)c1cc(NC(=O)\C=C\c2cn(nc2c3cccs3)c4ccccc4)ccc1C	L5
Z51234645	CN1C(=Nc2scc(c3cccs3)c2C1=O)SCC(=O)c4ccc(NC(=O)C(C)(C)C)cc4	L5
Z3680204600	CC(C)(C)OC(=O)N1CCCC(CC=C)(C1)C(=O)N[C@H]2CCCN(C2)C(=O)c3cc(ccc3Cl)S(=O)(=O)N(CC=C)c4ccc(Cl)cc4	L5
Z1582366371	CS(=O)(=O)Nc1ccccc1C2=NN(C(C2)c3ccc(F)cc3)c4nc(c5ccccc5)c6cc(Cl)ccc6n4	L5
Z74608099	COc1ccccc1NC(=O)c2ccc(NC(=O)CSc3nc(C)c(C)n3C4CCCCC4)cc2	L5
Z16639179	CC(C)CC(=O)Nc1ccc(cc1)C(=O)CSC2=Nc3scc(c4cccs4)c3C(=O)N2	L5
Z92110125	CC(OC(=O)c1ccccc1SCC(=O)Nc2cccc(c2)C#N)c3oc(nn3)c4cccc(C)c4	L5
Z19401678	Clc1ccccc1NC(=O)COC(=O)c2c3CCC\C(=C\c4cccs4)\c3nc5ccccc25	L5
Z98284592	CC(NC(=O)CSc1ccc(cn1)S(=O)(=O)N(C)C2CCCCC2)c3oc4ccccc4c3	L5
Z1558581134	COc1ccccc1C2CC(=NN2c3nc(c4ccccc4)c5cc(Cl)ccc5n3)c6ccccc6NS(=O)(=O)C	L5
Z19646480	COc1ccccc1NC(=O)c2ccc(NC(=O)CSc3ccc4ccccc4n3)cc2	L5
Z28654279	Clc1cccc(Cl)c1CSc2nnc(NC(=O)c3ccc4C(=O)N5CCCCCC5=Nc4c3)s2	L5
Z3222041743	COc1ccc(CNS(=O)(=O)c2ccc(Oc3ccc(cc3)S(=O)(=O)NCc4ccc(OC)cc4)cc2)cc1	L5
Z31166378	CC1CCc2c(C1)sc3nc(CN4CCOCC4)nc(NCC(=O)Nc5ccccc5Br)c23	L5
Z57039101	CC(C)[C@H](NC(=O)c1cc(ccc1Cl)[N+](=O)[O-])C(=O)OCC2=CC(=O)Oc3cc4CCCc4cc23	L5
Z45764314	Clc1ccccc1NS(=O)(=O)c2ccc(N3CCCC3)c(NC(=S)NC4CC5CCC4C5)c2	L5
Z193201674	Brc1ccc(cc1)c2cc(C(=O)Nc3ccc4NC(=O)C(=O)Nc4c3)c5ccccc5n2	L5
Z19075516	COc1ccc(cc1NC(=O)C(C)OC(=O)c2cc(nc3ccccc23)c4cccc(Br)c4)[N+](=O)[O-]	L5
Z16360451	O=C(CSc1ccccc1C(=O)OCC(=O)c2ccc3CCCc3c2)Nc4cccc(c4)C#N	L5
Z27433254	Cc1ccc2nc(cc(C(=O)Nc3cccc(c3)S(=O)(=O)NC4=NCCC4)c2c1)c5ccccc5	L5
Z90342551	CSCCC(N1C(=S)S\C(=C\c2oc(cc2)c3cccc(c3)C(F)(F)F)\C1=O)C(=O)O	L5
Z18717449	Cc1nn(c2ccccc2)c3sc(cc13)C(=O)OCC(=O)Nc4ccc(Cl)c(c4)C(F)(F)F	L5
Z19289825	CC(OC(=O)CC12CC3CC(CC(Br)(C3)C1)C2)C(=O)Nc4ccc(cc4Cl)[N+](=O)[O-]	L5
Z19178285	CC1CCc2nc3ccccc3c(C(=O)OCC(=O)Nc4nc(cs4)c5ccc(C)c(C)c5)c2C1	L5
Z88110207	CC(=O)NCCCc1ccc(cc1)C(=O)CSc2ncc(c3ccc(cc3)c4ccccc4)n2C	L5
Z106353496	CCCn1c(CNC(c2ccc(CC)cc2)c3cccs3)nc4cc(ccc14)S(=O)(=O)N(C)C	L5
Z56782513	Cc1oc(cc1)c2nn(cc2\C=C\3/SC(=S)N(CCCCCC(=O)O)C3=O)c4ccccc4	L5
Z56798096	CCN(CC)CCOC(=O)c1ccc(NC(=O)c2ccc(Cl)c(c2)S(=O)(=O)Nc3ccccc3OC)cc1	L5
Z97227459	COC(=O)CCCNC(=O)CSC1=N\C(=C\c2ccc(cc2)C(C)C)\C(=O)N1c3ccc(C)cc3	L5
Z15468354	CC(OC(=O)c1oc2ccc(Br)cc2c1C)C(=O)Nc3ccc(cc3C(F)(F)F)[N+](=O)[O-]	L5
Z15437171	CC(CCc1ccccc1)NC(=O)CSc2oc(nn2)c3cc(nc4ccccc34)c5cccs5	L5
Z15370575	COc1ccc2c(cc(SC(C)C(=O)Nc3nc(cs3)c4ccccc4)nc2c1)c5ccccc5	L5
Z19222774	CC(Sc1nnc(c2ccccc2)c(n1)c3ccccc3)C(=O)Nc4ccc(cc4C(F)(F)F)[N+](=O)[O-]	L5
Z57985678	CC[C@H](C)[C@H](NS(=O)(=O)c1cccc(c1)C(F)(F)F)C(=O)Nc2cc3oc4ccccc4c3cc2OC	L5
Z25602129	CC(C)NS(=O)(=O)c1ccc(NC(=O)C(C)Sc2nc3CCCCc3n2c4ccccc4)cc1	L5
Z1723692907	OC(=O)c1cccc(NS(=O)(=O)c2ccc(Oc3ccc(cc3)S(=O)(=O)Nc4cccc(c4)C(=O)O)cc2)c1	L5
Z218731108	CC(CCc1ccc(cc1)c2csc(NC(=O)c3nn(c4CCCc34)c5ccccc5)n2)NC(=O)C	L5
Z18061517	CC(SC1=Nc2scc(c3cccs3)c2C(=O)N1CC=C)C(=O)Nc4cccc(c4)C(=O)C	L5
Z68423728	CC(Nc1ccc(NS(=O)(=O)c2ccc(F)cc2)cc1)C(=O)Nc3ccc(OC(F)(F)F)cc3	L5
Z14400608	CC(=O)C(Cc1ccccc1)NC(=O)COC(=O)c2c3CC\C(=C\c4occc4)\c3nc5ccccc25	L5
Z49576345	NS(=O)(=O)c1ccc(N\N=C\c2ccc(cc2)N(c3ccccc3)c4ccccc4)c(c1)[N+](=O)[O-]	L5
Z96295532	CCOC(=O)C1=C(COC(=O)c2cc(nc3ccccc23)c4ccc(F)cc4)NC(=O)NC1c5occc5	L5
Z16165047	CCC(C)(C)c1ccc(Oc2ccc(NC(=O)COc3ncnc4sccc34)cc2)cc1	L5
Z223456472	O=C(Nc1ccc(cc1)S(=O)(=O)NC2=NCCCCC2)c3cc(nc4ccccc34)c5ccccc5	L5
Z24361503	COc1ccccc1N2C(=Nc3sc4CCCc4c3C2=O)SCC(=O)NC(C)c5cccs5	L5
Z85924104	CC(=O)Oc1ccc(C[C@H](N2C(=O)c3ccccc3C2=O)C(=O)NNC(=O)CCCOc4ccc(Cl)cc4Cl)cc1	L5
Z1443543576	CNC(=S)NNC(=O)COc1ccc(cc1)c2cc(c3ccccc3)c4cc(Br)ccc4n2	L5
Z46357865	COc1ccccc1NC(=O)c2ccc(NC(=O)CN3CCCC3c4nc5ccccc5s4)cc2	L5
Z30004146	CCc1nc2ccc(cc2nc1CC)C(=O)Nc3cccc(c3)S(=O)(=O)Nc4ccccc4OC	L5
Z56912191	Cc1cc2ccccn2c1C(=O)c3ccc(N\N=C\c4ccc(cc4)C(C)(C)C)c(c3)[N+](=O)[O-]	L5
Z28347168	CCOc1ccc(cc1)c2nc(NC(=O)c3ccccc3SCC(=O)N4CCCC4)sc2C	L5
Z17116977	Cc1csc(SCc2ccccc2C(=O)OCC(=O)Nc3c(Cl)cccc3C(F)(F)F)n1	L5
Z56860696	Cc1ccc(N\C(=C(\C#N)/c2nc3ccccc3s2)\SCC(=O)NC4CCCCCCC4)cc1	L5
Z994387892	COc1ccc(cc1S(=O)(=O)NC2CCCC2)C(=O)NCCc3csc(n3)c4ccc(C)cc4	L5
Z56962468	C[C@H](N1C(=O)C2CCCCC2C1=O)C(=O)OCC(=O)Nc3ccc(cc3)c4nc5ccc(C)cc5s4	L5
Z19007869	Cc1ccc(N2C(=Nc3ccccc3C2=O)SCC(=O)Nc4ccc(cc4C(F)(F)F)[N+](=O)[O-])c(C)c1	L5
Z89787257	COc1ccc(cc1)c2nnc(SC(C)C(=O)NNC(=O)c3ccccc3)n2C4CCCCC4C	L5
Z96732839	CC(NC(=O)CSc1nnc(C2CC2)n1c3ccccc3)c4oc5ccccc5c4	L5
Z56661624	COc1cc(cc(OC)c1OC)C(=O)Nc2nc3nc(cc(c3s2)C(F)(F)F)c4ccccc4	L5
Z15929225	NC(=O)c1ccsc1NC(=O)CSc2nc3cc(ccc3n2Cc4ccccc4)C(F)(F)F	L5
Z97824060	CC(C)c1ccc(CSc2nnc(SCC(=O)NC3CCN(Cc4ccccc4)C3)s2)cc1	L5
Z229277660	CCS(=O)(=O)c1ccc(O)c(NC(=O)c2cc(nc3c2cnn3C(C)C)c4cc(C)sc4C)c1	L5
Z14223169	CCC1(NC(=O)N(CC(=O)Nc2ccc(cc2)c3nc4ccc(C)cc4s3)C1=O)c5ccc(F)cc5	L5
Z3061303604	CCOC1(CC(C1)C(=O)O)c2ccc(OCc3sc(nc3C)c4ccc(cc4)C(F)(F)F)cc2	L5
Z3741449145	CN(CC=C)S(=O)(=O)c1cccc(c1)C(=O)NCC2(CCN(Cc3ccccc3)CC2)NC(=O)C(CC=C)NC(=O)OC(C)(C)C	L5
Z2938150681	COC(=O)C1(CN(C2CCC(CNC(=O)OC(C)(C)C)CC2)C(=O)OCC3c4ccccc4c5ccccc35)CC1	L5
Z1736144702	COc1ccc(cc1)C2CC(=NN2C(=O)CCC(=O)O)c3c(C)nc4ccccc4c3c5ccc(C)cc5	L5
Z27481704	CCn1c(SCC(=O)Nc2nnc(SCc3ccc(cc3)C(=O)OC)s2)nc4ccccc14	L5
Z18648970	FC(F)Oc1ccccc1NC(=O)CSC2=Nc3sc4CCCc4c3C(=O)N2c5ccccc5	L5
Z88094466	CN(c1ccccc1)S(=O)(=O)c2cccc(NC(=O)CSc3nc(C)c(C)n3C4CCCC4)c2	L5
Z20256847	CC(Sc1nnc(c2ccc(Br)cc2)n1C3CCCCC3)C(=O)NCc4occc4	L5
Z60249160	COc1cc(ccc1OS(=O)(=O)c2ccc(C)cc2)c3nc(c4ccccc4)c([nH]3)c5ccccc5	L5
Z25382289	Cc1cc(C)c2nc(SCC(=O)Nc3cc(ccc3C)S(=O)(=O)N4CCOCC4)cc(C)c2c1	L5
Z46108510	OC(=O)c1c2CC\C(=C/c3oc(cc3)c4ccc(cc4Br)[N+](=O)[O-])\c2nc5ccccc15	L5
Z96809516	CCOc1ccccc1C(=O)N[C@@H](C(C)C)C(=O)OC(C)C(=O)Nc2ccc(Cl)c(c2)C(F)(F)F	L5
Z3689131116	CC(C)(C)OC(=O)N1CCCC(CC=C)(CC1)C(=O)N2CCCC(C)(C2)NC(=O)c3cc(ccc3Cl)S(=O)(=O)N(CC=C)c4ccccc4	L5
Z202088474	Cc1cccc(c1)c2nnc(S)n2CC(=O)Nc3ccc(OC(F)F)c(Cc4ccccc4)c3	L5
Z15945284	CC(NC(=O)COC(=O)c1cc(nn1c2ccccc2)c3cccs3)C45CC6CC(CC(C6)C4)C5	L5
Z15995821	CC1CCCC(NC(=O)CSc2nnc3N(Cc4ccc(C)cc4)C(=O)c5ccccc5n23)C1C	L5
Z19161881	CCCCn1c(SCC(=O)Nc2ccccc2c3ccccc3)nc4cc(ccc14)S(=O)(=O)N	L5
Z3379623559	Clc1ccccc1C(=O)Nc2c(C#N)c3nc4ccccc4nc3n2[C@@H]5C[C@H](C5)c6ccccc6	L5
Z3678791045	CC(C)(C)OC(=O)N1CCC(CC=C)(C1)C(=O)N[C@H]2[C@@H](Cc3ccccc23)NC(=O)c4cc(ccc4Cl)S(=O)(=O)N(CC=C)c5ccc(Cl)cc5	L5
Z29738351	CCC(CC)c1nnc(NC(=O)c2cc(nc3c2c(C)nn3c4ccccc4)c5cccs5)s1	L5
Z28287362	CCC(C)(C)c1ccc(Oc2ccc(NC(=O)c3ccc4NC(=O)C(=O)Nc4c3)cc2)cc1	L5
Z31221860	Cc1nc(sc1C(=O)c2ccc(Oc3ccc(cc3)c4ccccc4)c(c2)[N+](=O)[O-])N5CCCCC5	L5
Z19222549	CC(Sc1nnc(c2ccccc2)c(n1)c3ccccc3)C(=O)Nc4cc(ccc4Cl)[N+](=O)[O-]	L5
Z24360663	COc1ccccc1N2C(=Nc3scc(c4ccccc4Cl)c3C2=O)SCC(=O)NC5CC5	L5
Z19598962	CCOCCCN1C(=O)c2ccccc2N=C1SCC(=O)Nc3sc4CC(C)CCc4c3C#N	L5
Z15573401	CC(C)(C)c1ccc(cc1)c2nnc(SCC(=O)C(=C3Nc4ccccc4N3)C#N)n2C5CCCC5	L5
Z106460638	CCCn1c(CNC(c2ccc(F)cc2)c3cccs3)nc4cc(ccc14)S(=O)(=O)N(C)C	L5
Z194419246	Cc1ccc(N\C(=C(\C#N)/C(=O)N2CCCC2)\SCC(=O)Nc3ccc4ccccc4c3)cc1C	L5
Z32475935	COc1ccc(cc1)S(=O)(=O)NC(CCSC)C(=O)NC(C)c2ccc(cc2)c3ccccc3	L5
Z33087420	Clc1ccccc1c2cc(C(=O)NNC(=O)CCc3nc4ccccc4s3)c5ccccc5n2	L5
Z18343941	COc1ccccc1n2c(SCC(=O)Nc3ccccc3C(F)(F)F)nc4cc(ccc24)[N+](=O)[O-]	L5
Z955123878	Cc1ccc(cc1C)S(=O)(=O)C2(CCCC2)C(=O)Nc3ccc(O)c(NC(=O)C(F)(F)F)c3	L5
Z62781558	CC(NC(=O)c1ccc(CNS(=O)(=O)c2ccc(C)c(C)c2)cc1)c3ccc(cc3)n4ccnc4	L5
Z27434646	Fc1ccc(cc1)c2cc(C(=O)Nc3cccc(c3)S(=O)(=O)NC4=NCCC4)c5ccccc5n2	L5
Z28552720	COc1ccc(NC(=O)COc2ccccc2C(=O)Nc3ccc(cc3)c4nccs4)cc1Cl	L5
Z92095945	COc1ccc2c(cc(SCC(=O)Nc3c(C)nn(C)c3C)nc2c1)c4ccccc4	L5
Z25381925	CC(Sc1cc(C)c2cc(C)cc(C)c2n1)C(=O)Nc3ccc4C(=O)c5ccccc5C(=O)c4c3	L5
Z275023582	Fc1ccc2onc(C3CCN(CC3)C(=O)CSC4=Nc5sc6CCCc6c5C(=O)N4c7ccccc7)c2c1	L5
Z20245988	Cc1ccc(NC(=O)CSc2ncnc3scc(c4ccccc4)c23)cc1S(=O)(=O)N5CCCCC5	L5
Z19399439	C\C(=C(/C#N)\C(=O)COC(=O)c1c2CCC\C(=C/c3cccc(c3)[N+](=O)[O-])\c2nc4ccccc14)\N	L5
Z2687416438	Cc1ccc(NC(=O)CSC2=Nc3ccccc3C(=O)N2NC(=O)C(O)(c4ccccc4)c5ccccc5)cc1	L5
Z99141458	CC(C)[C@H](NC(=O)Cc1ccccc1)C(=O)NNC(=O)c2cc3c(C)nn(c4ccccc4)c3s2	L5
Z91039248	CC(NC(=O)c1ccc(CNS(=O)(=O)c2ccc(cc2)C(=O)C)cc1)c3oc4ccccc4c3	L5
Z18903685	CC(NC(=O)COC(=O)c1cn(nc1c2cccs2)c3ccccc3)c4ccccc4	L5
Z995234496	CC(C)(Oc1ccc2C(=O)\C(=C/c3cccc(NC(=O)c4ccccc4Cl)c3)\CCc2c1)C(=O)O	L5
Z242748418	CC(OC(=O)c1ccccc1SCC(=O)NC2CC2)C(=O)c3ccc(NC(=O)C(C)(C)C)cc3	L5
Z19643512	Cc1ccc2nc(sc2c1)c3ccc(NC(=O)COC(=O)c4cc(Cl)cc(Cl)c4N)cc3	L5
Z226015192	COc1cc(cc(C(=O)NCC2(CCC2)c3ccccc3)c1OC)S(=O)(=O)Nc4ccccc4F	L5
Z96286918	CCOC(=O)C1=C(COC(=O)c2cc(nc3ccccc23)c4ccc5cc(OC)ccc5c4)NC(=O)NC1c6occc6	L5
Z25718643	CSCCC(NC(=O)c1ccccc1)c2nc3ccccc3n2CC(=O)NC(C)c4ccccc4	L5
Z56872823	CCOc1ccc(cc1)S(=O)(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)OC(C)C(=O)Nc4ccc(NC(=O)C)cc4	L5
Z56858219	COc1ccccc1CNC(=O)CS\C(=C(/C#N)\c2nc3ccccc3s2)\Nc4ccc(C)c(C)c4	L5
Z113577138	CC(Sc1nnc(c2c[nH]c3ccccc23)n1C4CC4)C(=O)Nc5sc6CCCc6c5C(=O)N	L5
Z90258611	CCn1c(CNC(c2ccccc2)c3cccs3)nc4cc(ccc14)S(=O)(=O)N5CCCCC5	L5
Z54484460	CC(C)C(NC(=O)c1ccccc1Cl)C(=O)OCC2=Nc3scc(c4ccccc4Cl)c3C(=O)N2	L5
